COD_EMPRESA;COD_FILIAL;PORTE;B_SOCIO;B_PEDIDO_DEMISSAO;QNT_MESES_ASSOC;PAGO_EM_DIA;PAGO_EM_DIA_POSTERGADO;PAGO_EM_ATRASO;EM_ABERTO;CAT_CARGO1;CAT_CARGO2;CAT_CARGO3;GRUPO1;GRUPO2;GRUPO3;GRUPO4;GRUPO5;GRUPO6;GRUPO7;GRUPO8;GRUPO9;GRUPO10;GRUPO11;TOTAL_PART_EVENTOS;MESES_SEM_PART
P |01|01||10951376|0001|;P |01|01|05|;P;1;0;6;15;9;2;1;28;15;128;4;18;43;18;13;69;1;3;1;0;1;171;1
P |01|01||37978681|0001|;P |01|01|06|;P;0;1;71;4;2;15;0;6;0;28;1;2;2;1;14;13;1;0;0;0;0;34;5
P |01|01||01229291|0001|;P |01|01|07|;M;1;0;6;20;5;1;1;5;0;37;0;8;7;0;1;20;6;0;0;0;0;42;0
P |01|01||57755217|0020|;P |01|01|05|;P;1;0;6;2;0;0;0;8;6;33;7;9;4;0;0;25;2;0;0;0;0;47;0
P |01|01||07567363|0001|;P |01|01|01|;P;0;1;42;0;0;3;0;0;0;4;1;2;0;0;0;0;1;0;0;0;0;4;4
P |01|01||08210778|0001|;P |01|01|13|;P;1;0;6;18;5;5;1;5;0;1;0;0;1;1;4;0;0;0;0;0;0;6;2
P |01|01||97537107|0001|;P |01|01|01|;M;0;1;25;0;0;3;0;0;0;8;0;1;3;0;0;1;0;3;0;0;0;8;0
P |01|01||09254750|0001|;P |01|01|07|;P;0;1;63;2;0;4;0;9;0;43;0;17;0;2;5;28;0;0;0;0;0;52;0
P |01|01||03585183|0001|;P |01|01|06|;P;1;0;6;19;5;2;1;7;0;13;0;3;2;0;7;7;1;0;0;0;0;20;1
P |01|01||61486650|0182|;P |01|01|06|;G;1;0;6;0;0;4;3;7;11;62;14;10;4;0;9;43;0;0;0;0;0;80;1
P |01|01||15283852|0001|;P |01|01|08|;P;0;1;63;2;1;3;0;1;0;6;1;1;1;0;1;3;0;0;0;0;0;7;0
P |01|01||10833408|0001|;P |01|01|05|;P;1;0;6;16;8;2;1;0;0;16;0;2;0;2;5;5;2;0;0;0;0;16;6
P |01|01||05558560|0001|;P |01|01|04|;P;1;0;6;12;5;9;1;29;0;39;11;30;3;0;8;15;0;0;0;1;0;68;1
P |01|01||03279100|0001|;P |01|01|07|;P;1;0;6;11;5;11;0;6;0;8;3;1;1;2;3;2;2;0;0;0;0;14;1
P |01|01||04802543|0001|;P |01|01|01|;P;0;1;145;0;0;4;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1
P |01|01||12525383|0001|;P |01|01|08|;P;0;1;13;4;2;3;0;0;1;42;2;10;8;0;8;15;0;0;0;0;0;43;2
P |01|01||03226149|0015|;P |01|01|14|;G;0;1;46;0;0;3;0;3;0;64;17;12;10;3;0;25;0;0;0;0;0;67;0
P |01|01||48102552|0003|;P |01|01|08|;M;1;0;6;4;0;8;2;4;2;39;3;24;3;0;5;8;1;1;0;0;0;45;1
P |01|01||41665522|0001|;P |01|01|11|;P;1;0;6;17;8;1;1;4;1;39;0;8;1;6;9;20;0;0;0;0;0;44;6
P |01|01||44762458|0001|;P |01|01|12|;M;1;0;6;17;9;0;0;7;3;115;5;73;19;23;4;0;1;0;0;0;0;125;1
P |01|01||72549066|0001|;P |01|01|07|;M;1;0;6;29;15;7;1;3;8;22;7;8;2;0;10;6;0;0;0;0;0;33;0
P |01|01||10819611|0001|;P |01|01|05|;P;0;1;53;5;2;1;0;2;1;11;0;4;0;2;3;5;0;0;0;0;0;14;0
P |01|01||12426006|0001|;P |01|01|11|;P;1;0;6;15;6;5;1;16;5;22;1;10;2;11;3;14;2;0;0;0;0;43;0
P |01|01||88938089|0001|;P |01|01|04|;P;1;0;6;12;6;8;1;8;8;60;7;24;1;2;8;33;1;0;0;0;0;76;0
P |01|01||62413877|0032|;P |01|01|06|;P;1;0;6;13;9;4;0;2;4;49;2;3;3;0;8;38;1;0;0;0;0;55;1
P |01|01||03575238|0001|;P |01|01|04|;G;1;0;6;3;0;3;0;0;56;215;16;123;11;5;4;97;15;0;0;0;0;271;0
P |01|01||29309127|0167|;P |01|01|05|;M;0;1;6;1;0;12;3;0;0;36;12;2;9;2;3;6;1;1;0;0;0;36;0
P |01|01||56548779|0016|;P |01|01|01|;M;0;1;190;5;0;3;0;0;2;17;0;9;0;0;2;8;0;0;0;0;0;19;0
P |01|01||09653854|0001|;P |01|01|09|;P;0;1;67;14;1;4;0;8;1;39;0;14;5;0;1;28;0;0;0;0;0;48;1
P |01|01||04989475|0001|;P |01|01|01|;P;0;1;111;3;1;3;0;0;0;5;0;2;0;0;0;3;0;0;0;0;0;5;0
P |01|01||04163199|0001|;P |01|01|04|;P;0;1;53;9;3;3;0;7;0;11;0;6;2;5;2;3;0;0;0;0;0;18;5
P |01|01||90576356|0001|;P |01|01|04|;P;1;0;6;11;2;5;0;0;0;15;2;0;1;0;3;9;0;0;0;0;0;15;0
P |01|01||05098879|0001|;P |01|01|05|;M;0;1;124;10;7;3;0;4;1;21;3;4;5;0;5;9;0;0;0;0;0;26;3
P |01|01||09109407|0001|;P |01|01|04|;P;0;1;67;1;1;21;0;12;0;10;4;18;0;0;0;0;0;0;0;0;0;22;1
P |01|01||61092037|0005|;P |01|01|10|;G;0;1;43;0;0;3;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;4;8
P |01|01||18499616|0009|;P |01|01|01|;P;1;0;6;2;1;5;0;37;42;282;21;82;53;2;0;190;12;0;1;0;0;361;0
P |01|01||48845556|0001|;P |01|01|12|;M;1;0;6;17;9;2;0;6;4;24;5;9;7;2;6;5;0;0;0;0;0;34;1
P |01|01||00000444|0001|;P |01|01|04|;P;0;1;9;0;0;9;0;14;0;1;2;5;0;0;2;6;0;0;0;0;0;15;1
P |01|01||00000445|0001|;P |01|01|09|;M;0;1;6;7;1;7;1;0;0;17;0;0;5;0;1;11;0;0;0;0;0;17;3
P |01|01||00000446|0001|;P |01|01|01|;P;1;0;6;3;0;0;0;2;3;11;1;4;0;0;0;9;1;1;0;0;0;16;0
P |01|01||28496848|0001|;P |01|01|04|;P;0;1;6;5;1;10;2;13;0;9;2;11;0;2;4;0;0;0;0;3;0;22;1
P |01|01||00000447|0001|;P |01|01|13|;P;1;0;6;10;3;3;1;1;14;19;4;2;0;1;5;21;1;0;0;0;0;34;1
P |01|01||00000448|0001|;P |01|01|07|;G;1;0;6;11;5;4;0;19;12;25;7;4;9;2;7;24;2;0;1;0;0;56;0
P |01|01||00000449|0001|;P |01|01|06|;M;0;1;11;5;1;5;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;2;7
P |01|01||11284303|0001|;P |01|01|01|;P;1;0;6;2;0;3;3;5;6;17;1;10;0;0;0;10;6;0;1;0;0;28;1
P |01|01||10568414|0003|;P |01|01|04|;M;1;0;6;11;4;17;1;39;38;191;82;57;31;44;6;42;6;0;0;0;0;268;0
P |01|01||01994008|0001|;P |01|01|05|;P;1;0;6;8;4;14;0;17;0;25;1;5;20;0;2;14;0;0;0;0;0;42;1
P |01|01||12358343|0001|;P |01|01|04|;M;1;0;6;2;0;2;0;5;9;59;19;18;3;4;2;21;5;0;0;1;0;73;0
P |01|01||61366936|0005|;P |01|01|07|;M;0;1;204;0;0;5;0;1;0;11;1;3;0;0;2;6;0;0;0;0;0;12;0
P |01|01||08859293|0001|;P |01|01|07|;P;0;1;111;11;5;5;0;4;2;6;0;2;1;0;1;8;0;0;0;0;0;12;3
P |01|01||82602327|0001|;P |01|01|13|;M;0;1;6;0;0;3;3;3;0;5;3;1;0;0;0;4;0;0;0;0;0;8;0
P |01|01||89398606|0001|;P |01|01|04|;M;1;0;6;15;3;8;1;50;30;134;16;75;11;30;6;76;0;0;0;0;0;214;0
P |01|01||57903098|0004|;P |01|01|08|;P;0;1;110;3;3;10;0;0;0;7;0;0;0;0;7;0;0;0;0;0;0;7;6
P |01|01||92856905|0001|;P |01|01|01|;M;1;0;6;22;4;0;0;1;6;23;1;15;0;0;3;8;3;0;0;0;0;30;1
P |01|01||04316830|0001|;P |01|01|09|;P;0;1;6;16;7;1;0;16;0;43;4;5;24;0;1;25;0;0;0;0;0;59;0
P |01|01||01228330|0001|;P |01|01|04|;P;0;1;6;17;8;2;1;11;1;30;7;13;0;1;6;10;1;0;0;4;0;42;0
P |01|01||68949239|0001|;P |01|01|01|;P;0;1;188;0;0;4;0;0;0;4;0;2;0;0;0;2;0;0;0;0;0;4;3
P |01|01||38575072|0001|;P |01|01|11|;P;1;0;6;5;4;17;1;4;0;8;0;2;0;0;7;3;0;0;0;0;0;12;3
P |01|01||73505349|0002|;P |01|01|14|;M;1;0;6;15;7;4;1;9;7;170;13;16;10;25;1;115;6;0;0;0;0;186;1
P |01|01||01309748|0001|;P |01|01|04|;M;0;1;61;0;0;5;0;3;0;27;1;5;0;1;13;9;0;0;0;1;0;30;2
P |01|01||08332746|0001|;P |01|01|08|;P;1;0;6;17;7;2;1;3;7;11;0;9;2;0;2;4;4;0;0;0;0;21;0
P |01|01||54276936|0010|;P |01|01|14|;P;1;0;6;18;6;2;1;1;0;10;5;1;2;0;1;2;0;0;0;0;0;11;1
P |01|01||39022041|0004|;P |01|01|01|;M;1;0;6;20;0;7;0;1;14;38;4;11;10;0;0;25;3;0;0;0;0;53;0
P |01|01||72459373|0001|;P |01|01|08|;M;1;0;6;3;0;0;0;5;1;24;0;7;9;12;0;0;2;0;0;0;0;30;0
P |01|01||04829956|0001|;P |01|01|06|;M;0;1;12;0;0;3;0;0;0;9;0;1;0;0;6;2;0;0;0;0;0;9;0
P |01|01||61435244|0001|;P |01|01|01|;M;0;1;698;3;2;6;0;0;0;4;1;1;2;0;0;0;0;0;0;0;0;4;8
P |01|01||10787957|0001|;P |01|01|03|;P;0;1;18;8;4;9;0;0;4;37;2;5;0;0;8;15;1;10;0;0;0;41;0
P |01|01||10456737|0001|;P |01|01|05|;P;0;1;18;0;0;12;0;1;3;18;2;2;2;0;9;5;2;0;0;0;0;22;0
P |01|01||00441012|0001|;P |01|01|07|;M;1;0;6;17;8;1;1;2;4;40;1;5;3;1;6;30;0;0;0;0;0;46;0
P |01|01||11285702|0001|;P |01|01|14|;P;0;1;46;0;0;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;5
P |01|01||07165218|0001|;P |01|01|06|;P;1;0;6;0;0;26;0;5;0;4;1;4;2;0;0;2;0;0;0;0;0;9;13
P |01|01||19076360|0001|;P |01|01|08|;P;0;1;40;0;0;3;0;0;0;14;2;8;4;0;0;0;0;0;0;0;0;14;0
P |01|01||00912095|0001|;P |01|01|10|;M;0;1;1;0;0;3;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;1
P |01|01||01203327|0002|;P |01|01|07|;P;1;0;6;18;2;5;1;0;5;7;1;3;1;1;3;3;0;0;0;0;0;12;0
P |01|01||81473720|0001|;P |01|01|07|;P;1;0;6;18;8;2;1;15;17;29;4;17;1;2;12;25;0;0;0;0;0;61;0
P |01|01||08870882|0001|;P |01|01|11|;P;1;0;6;17;7;2;1;5;0;35;0;8;8;0;8;16;0;0;0;0;0;40;1
P |01|01||09464629|0001|;P |01|01|05|;M;0;1;39;1;1;4;0;3;0;63;4;19;0;24;3;16;0;0;0;0;0;66;0
P |01|01||07909106|0001|;P |01|01|05|;P;0;1;104;0;0;3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
P |01|01||61528030|0017|;P |01|01|07|;M;1;0;6;3;0;12;0;2;6;9;1;3;0;0;6;6;1;0;0;0;0;17;2
P |01|01||57755217|0013|;P |01|01|13|;P;1;0;6;4;0;3;0;2;8;4;7;5;1;0;0;0;1;0;0;0;0;14;1
P |01|01||07021544|0001|;P |01|01|01|;M;0;1;63;0;0;3;0;0;2;7;0;8;0;0;0;0;1;0;0;0;0;9;0
P |01|01||01269984|0001|;P |01|01|10|;M;0;1;20;0;0;3;0;0;0;10;1;2;1;0;0;6;0;0;0;0;0;10;0
P |01|01||87547428|0001|;P |01|01|04|;M;0;1;6;8;4;1;3;1;1;55;30;8;2;10;1;4;0;0;0;2;0;57;0
P |01|01||04622116|0013|;P |01|01|10|;P;1;0;6;12;8;19;0;1;4;48;23;16;0;0;4;10;0;0;0;0;0;53;4
P |01|01||03498281|0001|;P |01|01|08|;M;1;0;6;18;7;1;1;21;12;59;18;41;20;4;2;6;1;0;0;0;0;92;1
P |01|01||10765379|0001|;P |01|01|10|;P;1;0;6;17;7;6;1;31;10;125;34;67;3;8;2;51;1;0;0;0;0;166;1
P |01|01||05146214|0001|;P |01|01|04|;P;1;0;6;14;2;10;1;3;0;19;1;6;2;0;6;3;0;0;0;4;0;22;3
P |01|01||09622247|0001|;P |01|01|05|;P;1;0;6;7;5;18;1;0;3;32;0;4;4;0;3;23;1;0;0;0;0;35;0
P |01|01||15259373|0001|;P |01|01|07|;P;0;1;6;1;0;4;3;14;0;22;4;3;0;4;11;14;0;0;0;0;0;36;0
P |01|01||15716495|0001|;P |01|01|10|;P;1;0;6;21;3;3;1;9;12;25;16;16;1;2;0;11;0;0;0;0;0;46;4
P |01|01||12459961|0001|;P |01|01|08|;P;0;1;58;5;1;14;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;3;15
P |01|01||07995759|0001|;P |01|01|05|;P;1;0;6;8;4;30;1;4;5;42;11;5;2;2;3;11;14;3;0;0;0;51;0
P |01|01||07903740|0001|;P |01|01|14|;M;1;0;6;17;7;2;1;20;7;78;14;21;8;34;4;20;4;0;0;0;0;105;1
P |01|01||04135980|0001|;P |01|01|05|;P;1;0;6;17;6;3;0;1;3;9;2;1;0;0;3;7;0;0;0;0;0;13;0
P |01|01||10287451|0001|;P |01|01|01|;P;1;0;6;1;0;15;0;22;0;8;2;3;12;0;0;13;0;0;0;0;0;30;1
P |01|01||03409100|0001|;P |01|01|06|;P;1;0;6;11;4;14;1;10;0;13;3;5;2;0;5;7;1;0;0;0;0;23;3
P |01|01||00512573|0001|;P |01|01|03|;M;1;0;6;16;7;3;1;7;7;64;15;6;5;24;3;22;2;1;0;0;0;78;1
P |01|01||86460508|0001|;P |01|01|11|;P;1;0;6;16;7;5;1;10;0;32;2;14;1;1;12;10;2;0;0;0;0;42;1
P |01|01||87252045|0001|;P |01|01|04|;M;0;1;9;3;1;4;0;1;4;15;0;11;2;0;2;5;0;0;0;0;0;20;0
P |01|01||00000458|0001|;P |01|01|05|;P;1;0;6;2;0;14;1;8;0;1;0;2;0;0;1;5;1;0;0;0;0;9;1
P |01|01||30208047|0001|;P |01|01|08|;P;0;1;6;6;3;4;3;3;0;0;1;1;1;0;0;0;0;0;0;0;0;3;1
P |01|01||22829819|0001|;P |01|01|12|;P;0;1;7;2;0;4;0;2;0;3;2;2;1;0;0;0;0;0;0;0;0;5;6
P |01|01||00000459|0001|;P |01|01|07|;P;0;1;4;0;0;5;0;3;0;0;2;0;1;0;0;0;0;0;0;0;0;3;1
P |01|01||76917624|0001|;P |01|01|07|;M;0;1;6;10;4;1;3;4;20;36;14;3;6;2;9;23;3;0;0;0;0;60;0
P |01|01||44865657|0005|;P |01|01|08|;P;0;1;104;4;0;5;0;0;1;22;2;19;2;0;0;0;0;0;0;0;0;23;0
P |01|01||06142539|0001|;P |01|01|10|;G;0;1;24;4;4;8;0;0;3;11;1;5;1;3;0;4;0;0;0;0;0;14;0
P |01|01||05704744|0001|;P |01|01|04|;P;1;0;6;16;9;1;0;19;8;48;0;27;12;11;3;22;0;0;0;0;0;75;0
P |01|01||14587148|0001|;P |01|01|11|;P;0;1;9;4;2;3;0;3;0;8;0;3;0;0;1;7;0;0;0;0;0;11;0
P |01|01||00059857|0001|;P |01|01|06|;G;1;0;6;16;4;7;1;5;10;56;1;13;10;0;9;37;1;0;0;0;0;71;1
P |01|01||11280978|0001|;P |01|01|14|;M;0;1;58;10;4;5;0;7;16;43;6;9;17;2;0;32;0;0;0;0;0;66;0
P |01|01||38625489|0001|;P |01|01|03|;M;1;0;6;13;7;5;1;6;6;22;1;2;4;3;6;15;2;1;0;0;0;34;2
P |01|01||33040981|0035|;P |01|01|07|;P;0;1;48;0;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;6
P |01|01||03569487|0001|;P |01|01|14|;M;1;0;6;16;8;2;1;23;2;110;7;30;8;26;10;52;2;0;0;0;0;135;1
P |01|01||17772153|0001|;P |01|01|11|;P;0;1;16;0;0;4;0;0;0;7;1;1;2;1;0;2;0;0;0;0;0;7;0
P |01|01||04032981|0001|;P |01|01|10|;M;0;1;54;2;2;3;0;3;0;22;0;3;2;0;1;16;0;1;2;0;0;25;0
P |01|01||04997806|0001|;P |01|01|04|;P;0;1;6;13;5;2;3;1;0;24;2;9;3;0;3;8;0;0;0;0;0;25;0
P |01|01||00898776|0001|;P |01|01|07|;P;1;0;6;17;5;8;1;19;0;19;3;10;3;1;18;3;0;0;0;0;0;38;0
P |01|01||33917568|0001|;P |01|01|09|;M;1;0;6;4;0;24;2;12;6;61;13;15;10;1;2;37;1;0;0;0;0;79;0
P |01|01||04394393|0001|;P |01|01|05|;M;1;0;6;17;8;1;1;2;0;25;1;4;1;10;0;11;0;0;0;0;0;27;0
P |01|01||11417376|0001|;P |01|01|08|;P;1;0;6;14;5;8;0;19;0;35;2;17;19;0;4;11;1;0;0;0;0;54;1
P |01|01||97343412|0001|;P |01|01|07|;M;0;1;47;0;0;3;0;0;0;4;1;3;0;0;0;0;0;0;0;0;0;4;6
P |01|01||06980064|0101|;P |01|01|07|;M;1;0;6;17;7;2;1;2;2;20;3;9;1;0;2;9;0;0;0;0;0;24;0
P |01|01||15800545|0002|;P |01|01|01|;G;1;0;6;5;0;4;0;6;0;25;3;8;9;0;0;9;2;0;0;0;0;31;1
P |01|01||10721342|0003|;P |01|01|08|;P;1;0;6;6;1;2;0;0;28;15;2;15;13;0;2;9;2;0;0;0;0;43;0
P |01|01||25513243|0001|;P |01|01|11|;P;0;1;69;11;5;4;0;0;14;42;1;13;10;1;10;21;0;0;0;0;0;56;1
P |01|01||18736274|0001|;P |01|01|10|;P;1;0;6;15;4;9;1;10;7;43;14;15;0;3;4;24;0;0;0;0;0;60;1
P |01|01||06235123|0001|;P |01|01|08|;M;1;0;6;21;2;3;1;10;1;30;4;18;12;0;5;1;1;0;0;0;0;41;1
P |01|01||02560878|0001|;P |01|01|06|;M;0;1;19;0;0;3;0;5;0;14;4;0;2;3;2;8;0;0;0;0;0;19;6
P |01|01||16929712|0001|;P |01|01|08|;M;1;0;6;13;2;11;1;1;1;13;1;3;10;1;0;0;0;0;0;0;0;15;7
P |01|01||07039072|0001|;P |01|01|05|;P;1;0;6;17;8;1;0;15;0;15;1;10;1;0;5;12;1;0;0;0;0;30;0
P |01|01||02986561|0001|;P |01|01|09|;P;1;0;6;24;2;2;0;0;1;2;0;0;0;0;0;1;2;0;0;0;0;3;1
P |01|01||89637490|0132|;P |01|01|13|;M;0;1;6;0;0;3;3;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2;0
P |01|01||03718581|0001|;P |01|01|08|;M;1;0;6;17;8;1;1;9;1;14;2;6;4;6;1;3;2;0;0;0;0;24;1
P |01|01||03493782|0001|;P |01|01|04|;P;1;0;6;14;9;3;0;0;12;13;5;7;5;1;3;3;0;0;0;1;0;25;2
P |01|01||15179690|0003|;P |01|01|09|;M;1;0;6;16;7;3;0;4;18;51;10;17;4;2;3;36;1;0;0;0;0;73;1
P |01|01||44885291|0001|;P |01|01|01|;G;1;0;6;2;2;18;0;22;10;85;6;30;7;2;1;64;7;0;0;0;0;117;0
P |01|01||45992476|0001|;P |01|01|08|;M;1;0;6;16;10;5;1;14;6;28;7;4;15;17;2;3;0;0;0;0;0;48;1
P |01|01||60395175|0001|;P |01|01|08|;M;1;0;6;15;9;3;0;18;4;22;1;12;22;0;0;2;7;0;0;0;0;44;1
P |01|01||14448235|0001|;P |01|01|08|;P;0;1;6;9;5;6;3;2;9;23;1;11;1;0;3;8;3;7;0;0;0;34;0
P |01|01||11339706|0001|;P |01|01|05|;P;0;1;6;7;3;9;0;18;1;32;6;11;1;1;5;13;0;14;0;0;0;51;0
P |01|01||60628468|0001|;P |01|01|12|;M;1;0;6;13;3;25;1;3;12;48;2;29;14;6;1;5;6;0;0;0;0;63;3
P |01|01||43948215|0001|;P |01|01|01|;M;1;0;6;2;0;2;0;6;2;17;3;6;0;1;0;10;5;0;0;0;0;25;0
P |01|01||03605155|0001|;P |01|01|09|;P;0;1;100;3;0;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
P |01|01||08528462|0001|;P |01|01|01|;M;0;1;50;3;0;4;0;1;0;7;0;2;1;0;0;5;0;0;0;0;0;8;0
P |01|01||01730581|0001|;P |01|01|05|;P;1;0;6;0;0;26;0;23;0;22;7;7;11;0;11;8;1;0;0;0;0;45;1
P |01|01||16729514|0001|;P |01|01|04|;P;0;1;191;7;0;4;0;0;0;4;0;1;0;0;3;0;0;0;0;0;0;4;6
P |01|01||09564702|0001|;P |01|01|09|;P;0;1;109;9;3;10;0;1;2;14;0;7;3;0;1;6;0;0;0;0;0;17;4
P |01|01||18505934|0001|;P |01|01|01|;P;0;1;38;0;0;3;0;0;0;3;0;1;0;0;0;2;0;0;0;0;0;3;4
P |01|01||03507661|0001|;P |01|01|05|;P;1;0;6;13;7;9;0;0;7;47;7;7;0;12;4;23;1;0;0;0;0;54;0
P |01|01||14650011|0001|;P |01|01|07|;P;1;0;6;13;8;5;1;8;39;20;6;9;9;6;12;23;2;0;0;0;0;67;0
P |01|01||64858525|0139|;P |01|01|09|;M;1;0;6;4;0;9;0;0;6;12;1;5;2;2;0;8;0;0;0;0;0;18;1
P |01|01||60856077|0009|;P |01|01|08|;M;1;0;6;25;0;1;1;0;12;14;1;8;4;2;0;2;8;0;1;0;0;26;1
P |01|01||11352784|0001|;P |01|01|01|;M;0;1;6;2;0;1;3;4;2;29;3;3;3;0;0;22;2;1;1;0;0;35;0
P |01|01||10936444|0001|;P |01|01|14|;M;1;0;6;0;0;35;1;15;9;92;7;22;20;9;5;53;0;0;0;0;0;116;1
P |01|01||09502539|0001|;P |01|01|05|;P;1;0;6;10;1;14;3;3;2;24;2;10;2;0;2;12;1;0;0;0;0;29;2
P |01|01||37992567|0001|;P |01|01|06|;M;0;1;50;5;1;3;0;1;0;39;2;3;1;0;6;28;0;0;0;0;0;40;4
P |01|01||07526557|0001|;P |01|01|01|;G;1;0;6;10;10;11;1;2;8;31;4;15;1;0;1;17;2;0;1;0;0;41;0
P |01|01||00000460|0001|;P |01|01|15|;P;0;1;5;1;0;5;0;2;0;3;0;2;0;0;2;1;0;0;0;0;0;5;3
P |01|01||23700658|0001|;P |01|01|10|;P;0;1;6;4;2;3;3;10;0;4;1;3;0;2;0;8;0;0;0;0;0;14;0
P |01|01||56978406|0001|;P |01|01|08|;M;1;0;6;19;6;1;0;1;4;15;3;4;2;8;0;2;1;0;0;0;0;20;0
P |01|01||07679404|0001|;P |01|01|04|;M;1;0;6;1;0;3;0;4;12;56;9;21;5;14;1;21;1;0;0;0;0;72;2
P |01|01||92838150|0001|;P |01|01|04|;P;0;1;6;2;2;9;0;0;0;15;0;4;1;0;0;8;2;0;0;0;0;15;0
P |01|01||19122037|0001|;P |01|01|01|;P;1;0;6;8;1;5;0;3;0;6;0;0;7;0;0;1;1;0;0;0;0;9;0
P |01|01||05391348|0001|;P |01|01|05|;P;1;0;6;16;9;1;0;1;14;58;4;9;10;12;4;27;2;5;0;0;0;73;0
P |01|01||06051971|0001|;P |01|01|05|;P;0;1;47;0;0;3;0;0;0;5;1;0;0;0;2;2;0;0;0;0;0;5;4
P |01|01||01449930|0001|;P |01|01|01|;P;1;0;6;2;0;6;3;11;6;69;5;3;6;0;0;29;9;0;34;0;0;86;0
P |01|01||18729097|0001|;P |01|01|04|;P;0;1;40;0;0;3;0;0;0;16;1;1;0;0;10;4;0;0;0;0;0;16;0
P |01|01||06298928|0001|;P |01|01|10|;P;0;1;6;13;5;5;3;0;1;20;0;3;2;0;3;12;0;1;0;0;0;21;1
P |01|01||60500246|0016|;P |01|01|08|;M;0;1;6;1;0;5;3;4;19;39;1;20;22;9;1;5;0;0;4;0;0;62;0
P |01|01||37043965|0001|;P |01|01|10|;M;0;1;48;8;8;6;0;0;0;8;0;0;0;0;0;8;0;0;0;0;0;8;12
P |01|01||01643462|0001|;P |01|01|07|;P;0;1;59;13;3;3;0;9;0;10;5;4;1;4;2;3;0;0;0;0;0;19;0
P |01|01||14666357|0001|;P |01|01|08|;P;0;1;44;0;0;3;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;2;0
P |01|01||01097636|0001|;P |01|01|01|;M;1;0;6;17;7;2;0;6;6;29;2;13;0;1;0;19;6;0;0;0;0;41;0
P |01|01||25134487|0001|;P |01|01|10|;M;1;0;6;19;8;1;1;1;1;7;1;1;1;2;1;3;0;0;0;0;0;9;26
P |01|01||51718575|0001|;P |01|01|01|;M;1;0;6;21;2;4;1;14;41;75;19;22;15;1;0;47;26;0;0;0;0;130;0
P |01|01||10324160|0001|;P |01|01|05|;P;1;0;6;18;7;1;1;1;0;13;2;2;0;0;8;2;0;0;0;0;0;14;1
P |01|01||10849782|0001|;P |01|01|05|;P;1;0;6;15;7;5;1;33;0;45;8;10;18;8;5;26;3;0;0;0;0;78;0
P |01|01||03808080|0001|;P |01|01|05|;P;0;1;106;0;0;4;0;6;0;12;0;1;4;1;5;1;6;0;0;0;0;18;0
P |01|01||61156113|0007|;P |01|01|08|;G;1;0;6;15;8;3;0;11;11;29;6;16;9;9;0;4;6;0;1;0;0;51;0
P |01|01||11632900|0001|;P |01|01|07|;P;0;1;51;0;0;5;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;2;0
P |01|01||08823253|0001|;P |01|01|05|;P;1;0;6;14;7;6;0;17;0;13;2;9;1;2;2;14;0;0;0;0;0;30;0
P |01|01||10917143|0006|;P |01|01|05|;P;1;0;6;3;0;18;0;0;4;64;0;7;1;0;38;16;6;0;0;0;0;68;1
P |01|01||59105999|0001|;P |01|01|01|;G;1;0;6;4;0;0;0;15;45;244;4;44;11;1;1;98;23;0;122;0;0;304;0
P |01|01||12117055|0001|;P |01|01|10|;P;1;0;6;16;9;1;0;14;0;12;10;4;2;0;1;9;0;0;0;0;0;26;2
P |01|01||17514351|0001|;P |01|01|05|;P;0;1;60;0;0;3;0;2;0;16;0;1;0;0;15;2;0;0;0;0;0;18;15
P |01|01||02685377|0001|;P |01|01|01|;G;1;0;6;7;0;4;0;34;18;157;3;48;33;0;0;87;29;9;0;0;0;209;0
P |01|01||06944264|0001|;P |01|01|01|;P;1;0;6;7;0;2;0;3;5;12;3;3;0;1;1;12;0;0;0;0;0;20;0
P |01|01||61379863|0001|;P |01|01|01|;P;1;0;6;5;0;4;0;0;1;4;0;0;0;0;0;1;4;0;0;0;0;5;0
P |01|01||05132079|0001|;P |01|01|10|;P;1;0;6;23;3;0;1;4;10;37;9;14;2;0;0;25;1;0;0;0;0;51;1
P |01|01||04375095|0001|;P |01|01|08|;P;1;0;6;5;6;12;0;10;0;21;2;12;13;0;2;2;0;0;0;0;0;31;0
P |01|01||60409075|0316|;P |01|01|12|;M;1;0;6;2;0;0;0;0;8;66;3;44;9;2;8;2;5;0;1;0;0;74;1
P |01|01||13597044|0001|;P |01|01|05|;M;0;1;18;0;0;3;0;1;0;11;0;2;2;0;3;5;0;0;0;0;0;12;0
P |01|01||33737818|0001|;P |01|01|10|;M;1;0;6;12;7;2;0;16;32;70;20;41;0;2;2;50;3;0;0;0;0;118;2
